ssx10mag10cp930,ssx10pab20ct001,ssx10pab10ct001,ssxtg_2ce003,ssx10lca10ct001,ssx10pab10cf001,ssx10lbg11cp920,ssx10lbg40cp920,ssx10pab60ct001,ssx10pab30ct001,ssx10maa01cp001,ssx10lca20cf001,ssx10maa01ct001,ssx10pab30cf001,DateTime
10.494641,43.85898,30.306211,53.628708,45.034412,3494.8662,0.4980389,104.3333,44.51361,29.809944,6.192912,204.88141,488.73883,3479.845,2024-07-10 17:58:54.114577
10.494083,43.857647,30.306185,53.62563,45.034073,3494.8674,0.49805498,104.33309,44.512535,29.809914,6.192765,204.87503,488.73923,3479.8464,2024-07-10 17:58:55.114577
10.493178,43.85614,30.30616,53.622463,45.033363,3494.869,0.49806923,104.33276,44.511288,29.80988,6.1925983,204.86829,488.73956,3479.8477,2024-07-10 17:58:56.114577
10.492942,43.85508,30.306137,53.620182,45.033104,3494.8699,0.4980857,104.332664,44.51041,29.809853,6.192465,204.86362,488.73996,3479.849,2024-07-10 17:58:57.114577
10.492996,43.85435,30.30612,53.618923,45.033028,3494.871,0.4980997,104.33264,44.509834,29.809832,6.192366,204.86223,488.74036,3479.85,2024-07-10 17:58:58.114577
10.49351,43.85383,30.306108,53.618057,45.033333,3494.8723,0.49811733,104.33281,44.50953,29.809814,6.192298,204.86111,488.74088,3479.8516,2024-07-10 17:58:59.114577
10.494254,43.853542,30.306099,53.617805,45.03377,3494.8733,0.4981329,104.33304,44.50945,29.809803,6.192256,204.8624,488.74142,3479.8528,2024-07-10 17:59:00.114577
10.495207,43.853447,30.306091,53.618195,45.03439,3494.8745,0.4981499,104.33337,44.509575,29.809797,6.1922455,204.86362,488.74207,3479.8538,2024-07-10 17:59:01.114577
10.496184,43.853203,30.306086,53.617874,45.035007,3494.8752,0.49816746,104.333694,44.50958,29.809786,6.192209,204.86526,488.74268,3479.8552,2024-07-10 17:59:02.114577
10.497081,43.853046,30.306078,53.618187,45.035603,3494.8765,0.49818438,104.33397,44.50966,29.809778,6.1921954,204.86795,488.74332,3479.8564,2024-07-10 17:59:03.114577
10.498081,43.85292,30.306072,53.6185,45.036266,3494.8774,0.49820393,104.33431,44.50976,29.80977,6.192185,204.86992,488.74402,3479.8574,2024-07-10 17:59:04.114577
10.501918,43.844208,30.305847,53.608997,45.03924,3494.897,0.49854305,104.33496,44.50305,29.809477,6.1915483,204.88174,488.75443,3479.8809,2024-07-10 17:59:05.114577
10.500384,43.83908,30.305622,53.621967,45.037373,3494.908,0.49880826,104.3343,44.49802,29.80919,6.191771,204.9162,488.76456,3479.895,2024-07-10 17:59:06.114577
10.498588,43.836193,30.305464,53.63585,45.03529,3494.914,0.49898618,104.33392,44.495144,29.809,6.192125,204.94926,488.77197,3479.903,2024-07-10 17:59:07.114577
10.49756,43.834576,30.30537,53.645977,45.033993,3494.9177,0.49910203,104.333885,44.493664,29.808886,6.1924076,204.97438,488.77686,3479.9082,2024-07-10 17:59:08.114577
10.497152,43.83356,30.305313,53.65262,45.03331,3494.9202,0.49918044,104.334076,44.492863,29.808813,6.1926055,204.99199,488.7802,3479.9114,2024-07-10 17:59:09.114577
10.496895,43.832596,30.305264,53.656788,45.032795,3494.9224,0.49924064,104.33428,44.492107,29.808754,6.1927247,205.00517,488.78278,3479.914,2024-07-10 17:59:10.114577
